time,gFx,gFy,gFz,gFTotal
0.6792190074920654,0.1217498779296875,0.082427978515625,-0.946136474609375,0.957
0.6905438899993896,0.10540771484375,0.056365966796875,-0.9561920166015625,0.964
0.6990811824798584,0.056732177734375,-0.0071563720703125,-0.9469757080078125,0.949
0.7091381549835205,0.00244140625,-0.0436553955078125,-0.8416900634765625,0.843
0.7251651287078857,-0.027862548828125,-0.0289764404296875,-0.786041259765625,0.787
0.7298610210418701,-0.09307861328125,0.0205535888671875,-0.758026123046875,0.764
0.7399840354919434,-0.118011474609375,0.0766448974609375,-0.7343902587890625,0.748
0.7489650249481201,-0.107940673828125,0.092315673828125,-0.7669525146484375,0.78
0.75996994972229,-0.0465545654296875,0.0707550048828125,-0.7966156005859375,0.801
0.770362138748169,0.0559234619140625,0.091461181640625,-0.7977447509765625,0.805
0.7788221836090088,0.1001434326171875,0.143341064453125,-0.75146484375,0.772
0.7900979518890381,0.0701751708984375,0.140655517578125,-0.7175750732421875,0.735
0.7987639904022217,-0.0052337646484375,0.1072540283203125,-0.7178802490234375,0.726
0.8085849285125732,-0.029327392578125,0.09771728515625,-0.6975250244140625,0.705
0.8250138759613037,-0.023345947265625,0.102203369140625,-0.700469970703125,0.708
0.8295459747314453,-0.0054473876953125,0.10321044921875,-0.7025909423828125,0.71
0.8397009372711182,0.0001220703125,0.11688232421875,-0.707855224609375,0.717
0.8486909866333008,-0.03472900390625,0.1393280029296875,-0.7339324951171875,0.748
0.8595840930938721,-0.0640869140625,0.1522674560546875,-0.6849822998046875,0.705
0.8686089515686035,-0.0633087158203125,0.18072509765625,-0.625396728515625,0.654
0.8785419464111328,-0.053192138671875,0.243804931640625,-0.5580596923828125,0.611
0.8884110450744629,-0.0517730712890625,0.2820281982421875,-0.4915008544921875,0.569
0.8995590209960938,-0.0386962890625,0.3096466064453125,-0.466796875,0.561
0.908271074295044,-0.0334625244140625,0.3517608642578125,-0.5528106689453125,0.656
0.9258160591125488,-0.049774169921875,0.3893280029296875,-0.73028564453125,0.829
0.9287190437316895,-0.0893096923828125,0.4079132080078125,-0.7628326416015625,0.87
0.9392290115356445,-0.14385986328125,0.32763671875,-0.678802490234375,0.767
0.9494140148162842,-0.1325836181640625,0.253082275390625,-0.7263946533203125,0.781
0.9591109752655029,-0.038177490234375,0.2650299072265625,-0.7470550537109375,0.794
0.9682250022888184,0.0,0.2807769775390625,-0.705413818359375,0.759
0.9781739711761475,-0.042388916015625,0.2510833740234375,-0.6350555419921875,0.684
0.9904880523681641,-0.0921783447265625,0.2567291259765625,-0.5617828369140625,0.625
1.0003299713134766,-0.10711669921875,0.3102569580078125,-0.5703277587890625,0.658
1.0083558559417725,-0.1172027587890625,0.364593505859375,-0.6625823974609375,0.765
1.0267460346221924,-0.120941162109375,0.397003173828125,-0.7917327880859375,0.894
1.0311901569366455,-0.1092071533203125,0.4741363525390625,-0.864715576171875,0.992
1.0388691425323486,-0.0506744384765625,0.5499725341796875,-0.84765625,1.012
1.0478599071502686,-0.028411865234375,0.5006103515625,-0.9153594970703125,1.044
1.0587208271026611,-0.0789337158203125,0.435882568359375,-1.0460662841796875,1.136
1.0692970752716064,-0.1375732421875,0.4402008056640625,-1.0807952880859375,1.175
1.0778329372406006,-0.148895263671875,0.48199462890625,-1.1534881591796875,1.259
1.0900161266326904,-0.1240386962890625,0.45556640625,-1.1873779296875,1.278
1.0995750427246094,-0.1307830810546875,0.440155029296875,-1.2833709716796875,1.363
1.1075479984283447,-0.1448822021484375,0.4697265625,-1.3742523193359375,1.46
1.1258718967437744,-0.16851806640625,0.496307373046875,-1.427001953125,1.52
1.12912917137146,-0.2103118896484375,0.5393829345703125,-1.465423583984375,1.576
1.1385459899902344,-0.2495269775390625,0.604583740234375,-1.50921630859375,1.645
1.1475870609283447,-0.269622802734375,0.682037353515625,-1.573394775390625,1.736
1.158466100692749,-0.2708587646484375,0.7764434814453125,-1.63958740234375,1.834
1.1675300598144531,-0.2345733642578125,0.855926513671875,-1.7046966552734375,1.922
1.1774799823760986,-0.1823272705078125,0.8801727294921875,-1.8314666748046875,2.04
1.1881000995635986,-0.1619415283203125,0.86895751953125,-2.0094757080078125,2.195
1.1995508670806885,-0.17340087890625,0.8905792236328125,-2.145599365234375,2.33
1.2082550525665283,-0.1818695068359375,0.92169189453125,-2.2385406494140625,2.428
1.2249770164489746,-0.192657470703125,0.9356231689453125,-2.35284423828125,2.539
1.2283189296722412,-0.1654205322265625,0.9779510498046875,-2.50732421875,2.696
1.238839864730835,-0.1348876953125,1.0053558349609375,-2.6877288818359375,2.873
1.2475578784942627,-0.14141845703125,1.008148193359375,-2.849212646484375,3.026
1.258512020111084,-0.1278076171875,1.0294189453125,-3.0302581787109375,3.203
1.2678790092468262,-0.1582183837890625,1.0629730224609375,-3.235992431640625,3.41
1.277561902999878,-0.28515625,1.0701904296875,-3.3814849853515625,3.558
1.287325143814087,-0.4432525634765625,1.0792388916015625,-3.4710845947265625,3.662
1.2976701259613037,-0.6133270263671875,1.06298828125,-3.6028289794921875,3.806
1.3075599670410156,-0.7757110595703125,1.0280914306640625,-3.8738555908203125,4.082
1.3237550258636475,-0.8979949951171875,1.0629119873046875,-4.2816009521484375,4.502
1.3282439708709717,-0.9632568359375,1.1904449462890625,-4.881103515625,5.116
1.33827805519104,-0.8846435546875,1.38555908203125,-5.7806854248046875,6.01
1.347442865371704,-0.76458740234375,1.5874176025390625,-6.8000946044921875,7.025
1.3583781719207764,-0.8069915771484375,1.8403472900390625,-7.4080657958984375,7.676
1.3673160076141357,-0.9879302978515625,2.364410400390625,-7.431549072265625,7.861
1.377249002456665,-1.2823944091796875,3.1753082275390625,-7.0865020751953125,7.871
